ENROLLMENT,TUITION PAYMENT MARCH 2022,TUITION PAYMENT MARCH 2023,GENDER,TYPE OF EDUCATIONAL INSTITUTION,EDUCATIONAL INSTITUTION,INSTITUTION STATUS,DEPARTMENT,PROVINCE,DISTRICT,CLASSIFICATION,CAMPUS,FACULTY,PROGRAM/MAJOR,SHIFT/SCHEDULE,BENEFIT DISCOUNTS,STUDY MODE,AGE RANGE OF ENROLLED STUDENT,DISABILITY,NUMBER OF ENROLLED COURSES,AT-RISK COURSE
2,1,1,2,,,,1,139,379,2,3,0,12,1,4,2,1,0,3,0
2,1,1,1,,,,1,139,379,1,3,5,67,2,4,0,1,0,0,0
2,1,1,2,,,,1,139,558,2,3,4,81,2,4,2,1,0,2,0
2,1,1,2,COLEGIO,JEAN PIAGET,PRIVADA,1,139,152,3,3,5,53,2,4,1,2,0,0,0
2,1,1,1,,89002,,1,139,124,3,3,0,2,2,4,1,2,0,0,0
2,1,1,1,,,,1,139,124,2,3,5,63,2,4,2,1,0,1,0
2,0,0,1,,,,1,139,379,2,3,5,67,1,4,0,1,0,3,0
2,1,1,2,,,,1,139,558,3,3,2,20,0,4,2,1,0,1,0
2,1,1,2,,,,1,139,124,3,3,2,20,2,4,1,1,0,1,0
2,1,1,2,COLEGIO,GOLEMAN HIGH SCHOOL,PRIVADA,1,139,124,1,3,0,4,2,4,0,1,0,0,0
2,1,1,1,,,,1,139,379,3,3,5,53,1,4,1,1,0,1,0
2,1,1,1,,,,1,139,558,3,3,6,43,1,4,2,1,0,1,1
2,1,1,2,,,,1,139,124,2,3,5,63,1,4,2,1,0,3,3
2,1,1,1,COLEGIO,INMACULADA DE LA MERCED,ESTATAL,1,139,124,2,3,3,25,1,4,2,1,0,0,0
2,1,1,1,COLEGIO,PAMER,PRIVADA,1,139,379,1,3,5,52,2,4,2,1,0,1,1
2,1,1,2,,UNIVERSIDADPRIVADAANTENOROR,,1,139,124,0,3,0,11,2,4,0,4,0,0,0
2,1,1,2,,,,1,139,124,1,3,4,78,2,4,2,2,0,2,2
2,1,1,2,,,,1,139,124,3,3,3,26,1,4,2,1,0,2,0
2,1,1,1,COLEGIO,SAN PEDRO,ESTATAL,1,139,124,1,3,2,19,1,2,0,3,0,3,0
2,1,1,1,,,,1,139,124,3,3,0,2,2,4,2,1,0,2,2
2,1,1,2,,,,1,139,152,2,3,3,25,2,4,1,1,0,1,0
2,1,1,2,COLEGIO,LOS ANGELES DE CHIMBOTE,PRIVADA,1,139,124,1,3,4,78,0,4,0,1,0,1,0
2,1,1,1,,,,1,139,379,0,3,5,62,1,4,0,3,0,0,0
2,1,1,1,,NIÑO DIOS,,1,139,124,1,3,3,24,0,4,2,2,0,2,0
2,0,0,1,,NEWTGN COLLEGE,,1,139,124,2,3,5,67,2,4,0,2,0,0,0
2,0,0,1,,,,1,139,379,1,3,5,16,2,4,0,2,0,0,0
2,1,1,2,COLEGIO,VICTOR ANDRES BELAUNDE,ESTATAL,1,139,124,1,3,4,78,0,4,0,3,0,1,0
2,1,1,1,,,,1,139,379,3,3,5,53,2,4,2,2,0,2,0
2,0,0,1,COLEGIO,SAN JOSE OBRERO,PRIVADA,1,139,124,1,3,0,10,1,4,2,2,0,3,0
2,1,1,1,INSTITUTO,SENATI,PRIVADA,1,139,379,0,3,5,62,2,4,0,3,0,1,0
2,1,1,1,,,,1,139,379,2,3,0,12,0,4,2,1,0,1,0
2,1,1,1,COLEGIO,PEDRO NOLASCO,PRIVADA,1,139,124,1,3,5,52,2,4,0,1,0,0,0
2,1,1,1,,,,1,139,558,1,3,5,67,1,4,0,4,0,3,0
2,1,1,1,,,,1,139,379,3,3,6,43,1,4,2,1,0,2,0
2,1,1,1,COLEGIO,MUNDO MEJOR,PRIVADA,1,139,124,1,3,5,52,0,4,2,1,0,1,0
2,1,1,1,,,,1,139,379,3,3,3,26,1,4,2,1,0,3,0
2,1,1,1,,,,1,139,379,1,3,5,52,1,4,0,2,0,0,0
2,1,1,2,,,,1,139,372,3,3,4,79,1,4,0,1,0,3,0
2,1,1,2,,,,1,139,558,3,3,3,26,2,4,1,2,0,2,0
2,1,1,1,COLEGIO,INMACULADA DE LA MERCED,ESTATAL,1,139,124,2,3,4,81,0,4,2,1,0,0,0
2,1,1,2,,,,1,79,233,3,3,2,20,2,4,2,1,0,2,0
2,1,1,2,,,,12,121,627,3,3,0,2,0,4,2,1,0,3,0
2,1,1,2,,,,1,139,379,3,3,2,20,2,4,1,2,0,2,0
2,1,1,1,COLEGIO,SANTA ISABEL DE HUNGRIA,PRIVADA,1,35,88,1,3,5,52,2,4,2,2,0,1,0
2,1,1,2,,,,1,139,379,2,3,5,16,2,4,2,1,0,1,0
2,1,1,2,,,,1,139,379,1,3,4,78,1,4,2,1,0,2,0
2,1,1,1,,,,1,139,124,3,3,6,43,2,4,0,1,0,1,0
2,1,1,1,COLEGIO,NUESTRA SEÑORA DE FATIMA,PRIVADA,12,159,112,1,3,0,4,2,4,0,1,0,0,0
2,1,1,1,COLEGIO,CORONEL FRANCISCO BOLOGNESI,PRIVADA,1,139,124,1,3,6,41,1,4,2,2,0,1,1
2,1,1,1,COLEGIO,DANTE ALIGHIERI,PRIVADA,1,139,124,1,3,6,41,2,4,2,1,0,0,0
2,1,1,1,,,,14,98,573,0,3,0,11,2,4,0,4,0,0,0
2,1,1,2,,,,1,139,124,2,3,4,81,0,4,0,1,0,1,0
2,1,1,2,COLEGIO,LOS ANGELES DE CHIMBOTE,PRIVADA,1,139,124,3,3,4,79,0,4,1,2,0,0,0
2,1,1,2,,,,1,139,379,2,3,4,81,0,4,0,1,0,2,0
2,1,1,2,,,,1,139,379,3,3,4,79,2,4,2,2,0,3,0
2,1,1,1,COLEGIO,MUNDO MEJOR,PRIVADA,1,139,379,1,3,6,41,1,4,0,2,0,2,0
2,0,0,1,INSTITUTO,SIMON BOLIVAR,PRIVADA,1,139,124,0,3,5,62,2,4,0,4,0,1,1
2,1,1,1,,,,1,139,124,1,3,5,67,1,4,0,3,0,1,0
2,1,1,2,,,,1,139,379,3,3,4,79,1,4,2,4,0,3,0
2,1,1,2,COLEGIO,MUNDO MEJOR,PRIVADA,1,139,124,1,3,4,78,0,4,0,1,0,1,0
2,1,1,2,COLEGIO,SEÑOR DE LA VIDA,PRIVADA,1,139,379,1,3,5,52,2,4,0,2,0,0,0
2,1,1,2,,UNIVERSIDAD CESAR VALLEJO,,1,139,379,1,3,4,78,0,4,0,3,0,2,0
2,1,1,2,COLEGIO,POLITECNICO NACIONAL DEL SANTA,ESTATAL,1,139,124,1,3,5,52,2,4,0,3,0,2,2
2,1,1,2,,,,1,139,124,3,3,5,53,1,4,1,2,0,3,3
2,1,1,2,COLEGIO,MARISCAL LUZURIAGA,ESTATAL,1,35,88,1,3,0,10,0,4,2,1,0,1,0
2,1,1,2,,,,1,35,88,2,3,5,63,0,4,2,1,0,3,0
2,1,1,1,,,,1,139,152,2,3,5,16,2,4,0,2,0,3,0
2,1,1,1,COLEGIO,EXPERIMENTAL UNIVERSIDAD NACIO,ESTATAL,1,139,379,1,3,6,41,2,4,2,2,0,3,0
2,1,1,2,,,,1,139,379,2,3,3,25,0,4,2,2,0,2,0
2,1,1,2,,,,1,35,88,2,3,0,12,2,4,0,1,0,2,2
2,0,0,1,,89009 8 DE OCTUBRE,,1,139,124,0,3,5,62,1,4,0,4,0,0,0
2,1,1,1,,,,1,139,379,3,3,3,26,2,4,2,1,0,1,0
2,1,0,1,,,,1,139,124,2,3,5,63,2,4,0,1,0,2,0
2,1,1,2,,,,1,139,379,3,3,0,2,2,4,1,0,0,1,0
2,1,1,1,,,,1,139,558,3,3,3,26,1,4,2,1,0,2,0
2,1,1,1,COLEGIO,MARIA DE LAS MERCEDES,PRIVADA,1,139,124,1,3,0,10,1,4,0,2,0,0,0
2,1,1,1,,,,1,139,379,3,3,5,53,1,4,2,2,0,1,1
2,1,1,2,,,,1,139,379,3,3,2,20,0,4,2,2,0,1,0
2,1,1,2,,NIÑO DIOS,,1,139,124,1,3,5,16,2,4,2,1,0,1,0
2,1,1,1,,,,1,79,233,1,3,5,67,1,4,0,1,0,1,0
2,1,1,1,COLEGIO,INMACULADA DE LA MERCED,ESTATAL,1,139,124,1,3,6,41,0,4,2,0,0,2,0
2,1,1,2,COLEGIO,SAN JOSE OBRERO,PRIVADA,1,139,124,1,3,3,24,2,4,0,0,0,1,0
2,1,1,1,,,,1,139,379,3,3,5,53,2,4,0,2,0,4,0
2,1,1,2,COLEGIO,TRILCE,PRIVADA,1,139,379,1,3,5,16,1,4,0,0,0,1,0
2,1,1,1,,,,1,139,379,3,3,5,53,1,4,1,0,0,2,0
2,1,1,2,COLEGIO,NIÑO JESUS DE PRAGA,PRIVADA,1,139,124,1,3,0,1,2,4,0,0,0,3,3
2,1,1,1,COLEGIO,INNOVASCHOOLS-NUEVOCHIMBOT,PRIVADA,1,139,379,1,3,3,24,0,4,2,1,0,1,0
2,1,1,1,COLEGIO,REPUBLICA ARGENTINA,ESTATAL,1,139,379,1,3,3,24,1,4,2,1,0,2,0
2,1,1,1,COLEGIO,EXPERIMENTAL UNIVERSIDAD NACIO,ESTATAL,1,139,379,1,3,5,16,1,4,0,2,0,2,0
2,1,1,2,COLEGIO,REPUBLICA ARGENTINA,ESTATAL,1,139,379,1,3,2,19,2,4,2,1,0,2,0
2,1,1,1,COLEGIO,INNOVASCHOOLS-NUEVOCHIMBOT,PRIVADA,1,139,558,1,3,0,10,2,4,2,0,0,2,2
2,1,1,2,,,,1,139,372,3,3,0,2,2,4,2,1,0,3,0
2,1,1,2,,,,1,77,229,2,3,3,25,0,4,2,1,0,2,0
2,1,1,2,,,,1,139,558,1,3,0,4,0,4,2,1,0,1,0
2,1,1,2,,,,1,139,379,2,3,3,25,2,4,0,1,0,1,0
2,1,1,2,,,,1,139,124,3,3,3,26,2,4,1,1,0,2,0
2,1,1,2,,,,1,139,124,3,3,5,53,1,4,2,0,0,3,0
2,1,1,1,,,,1,139,379,1,3,6,41,2,4,0,0,0,1,0
2,1,1,1,,,,1,139,124,1,3,5,52,2,4,0,0,0,1,0
2,1,1,1,,,,1,139,124,1,3,0,10,1,4,0,1,0,1,0
2,1,1,2,,,,1,139,124,2,3,5,16,2,4,0,0,0,3,0
2,1,1,1,,,,1,139,124,1,3,4,78,2,4,0,1,0,2,0
2,1,1,1,INSTITUTO,CARLOS SALAZAR ROMERO,ESTATAL,1,139,379,0,3,5,62,2,4,0,4,0,1,0
2,1,1,2,COLEGIO,SANTA ROSA DE VITERBO,PRIVADA,1,77,229,1,3,0,10,1,4,2,0,0,1,0
2,1,1,2,COLEGIO,MICAELA BASTIDAS,ESTATAL,1,139,379,1,3,5,52,2,4,2,1,0,3,0
2,1,1,2,COLEGIO,JESUS MAESTRO,PRIVADA,1,139,379,1,3,5,16,2,4,2,0,0,1,0
2,1,1,1,COLEGIO,SEÑOR DE LA VIDA,PRIVADA,1,139,379,1,3,5,16,2,4,2,2,0,1,0
2,1,1,1,,,,1,139,124,2,3,5,63,1,4,0,0,0,1,1
2,0,0,1,,,,1,139,124,3,3,6,43,1,4,1,0,0,3,0
2,1,1,1,INSTITUTO,SENATI,PRIVADA,1,139,558,0,3,5,62,2,4,0,4,0,1,0
2,1,1,1,,,,1,139,379,1,3,5,52,1,4,0,1,0,2,0
2,1,1,1,,,,1,139,379,2,3,3,25,1,4,0,1,0,1,1
2,1,1,2,,,,1,139,379,1,3,0,4,2,4,2,1,0,1,0
2,1,1,2,,,,1,139,124,3,3,4,79,0,4,2,0,0,3,0
2,1,1,2,,,,1,139,124,2,3,0,14,1,4,2,1,0,3,0
2,1,1,1,,BERESHIT,,1,139,124,1,3,6,41,2,4,0,1,0,1,0
2,1,1,1,COLEGIO,SANTA TERESITA,PRIVADA,1,139,558,1,3,0,4,0,4,2,0,0,2,2
2,1,1,2,COLEGIO,PEDRO NOLASCO,PRIVADA,1,139,124,1,3,5,16,1,4,2,0,0,1,1
2,1,1,2,,,,1,139,379,3,3,3,26,1,4,1,2,0,3,0
2,1,1,2,COLEGIO,INNOVA,PRIVADA,1,139,379,1,3,5,16,2,4,0,1,0,2,0
2,1,1,2,,,,1,139,124,2,3,3,25,2,4,0,1,0,3,0
2,0,0,1,,,,1,139,379,3,3,6,43,2,4,0,0,0,2,2
2,1,1,1,COLEGIO,SAN JOSE,PRIVADA,1,139,124,1,3,5,67,1,4,2,0,0,1,0
2,1,1,1,COLEGIO,EL NAZARENO,PRIVADA,1,139,379,1,3,5,52,2,4,0,1,0,1,0
2,1,1,1,COLEGIO,PEDRO NOLASCO,PRIVADA,1,139,379,1,3,2,19,0,4,2,3,0,1,0
2,1,1,2,,,,12,121,627,2,3,2,23,1,4,0,1,0,0,0
2,1,1,1,COLEGIO,INNOVASCHOOLS-NUEVOCHIMBOT,PRIVADA,1,139,379,1,3,2,19,2,4,2,1,0,1,1
2,1,1,1,,,,1,139,379,1,3,5,67,2,4,0,1,0,1,0
2,1,1,2,,,,1,139,124,2,3,3,25,0,4,2,1,0,1,0
2,1,1,1,,CORPUS CHRISTE,,1,139,124,1,3,6,41,2,4,0,0,0,0,0
2,1,1,2,,,,1,139,124,2,3,5,63,1,4,2,0,0,2,0
2,1,1,2,COLEGIO,MI BUEN JESUS,PRIVADA,1,139,124,1,3,5,67,2,4,0,1,0,3,0
2,1,1,1,,,,1,35,680,2,3,0,4,2,4,2,2,0,3,0
2,1,1,1,COLEGIO,CORPUS CHRISTI,PRIVADA,1,139,124,1,3,6,41,1,4,0,2,0,1,0
2,1,1,2,,,,14,98,308,3,3,5,53,1,4,2,0,0,2,0
2,1,1,1,COLEGIO,FE Y ALEGRIA 16,ESTATAL,1,139,124,1,3,5,67,1,4,0,2,0,2,2
2,1,0,1,,,,1,139,379,3,3,6,43,1,4,1,1,0,1,0
2,1,1,1,COLEGIO,INMACULADA DE LA MERCED,ESTATAL,1,139,124,1,3,5,67,1,4,0,0,0,2,0
2,1,1,1,COLEGIO,INMACULADA DE LA MERCED,ESTATAL,1,139,124,1,3,5,67,2,4,0,4,0,0,0
2,1,1,2,COLEGIO,20393 TUPAC AMARU,ESTATAL,14,76,110,1,3,0,4,2,4,2,1,0,1,0
2,1,1,1,,,,1,139,558,2,3,5,63,1,4,2,0,0,3,0
2,1,1,2,,89002,,1,139,124,1,3,0,4,1,4,2,1,0,0,0
2,1,1,2,,,,1,139,379,2,3,5,63,2,4,2,4,0,3,0
2,1,1,2,COLEGIO,NEWTON COLLEGE,PRIVADA,1,139,124,1,3,0,4,2,4,0,1,0,0,0
2,1,1,1,,,,1,139,124,3,3,6,43,2,4,0,1,0,1,1
2,1,1,1,,,,1,139,124,1,3,2,19,2,4,2,1,0,1,0
2,1,1,2,,88024,,1,139,379,1,3,3,24,1,4,2,1,0,2,0
2,1,1,1,,,,1,139,124,2,3,5,63,2,4,2,1,0,3,0
2,1,1,2,COLEGIO,ERASMO ROCA,ESTATAL,1,139,124,1,3,3,24,2,4,0,1,0,1,0
2,1,1,2,COLEGIO,EXPERIMENTAL UNIVERSIDAD NACIO,ESTATAL,1,139,379,1,3,0,4,2,4,2,0,0,1,0
2,1,1,1,,,,1,139,124,3,3,6,43,1,4,2,1,0,3,0
2,0,0,1,,,,1,139,124,3,3,0,2,1,4,2,2,0,3,0
2,1,1,1,COLEGIO,REAL PACIFICO,PRIVADA,1,139,379,1,3,5,67,2,4,0,1,0,1,0
2,1,1,2,,,,1,139,379,2,3,5,63,1,4,2,1,0,3,0
2,1,1,1,,,,1,139,379,2,3,3,25,1,4,2,4,0,3,0
2,1,1,2,,,,1,139,124,2,3,4,81,2,4,1,2,0,1,0
2,1,1,1,,,,1,139,124,1,3,2,19,2,4,0,3,0,2,0
2,1,1,2,,89002,,1,139,124,1,3,5,67,2,4,0,1,0,2,0
2,1,1,1,COLEGIO,SEÑOR DE LA VIDA,PRIVADA,1,139,379,1,3,3,24,2,4,0,1,0,1,1
2,1,1,1,,,,1,139,124,3,3,5,53,2,4,0,2,0,2,0
2,1,1,2,,,,1,139,124,3,3,6,43,0,4,2,0,0,2,0
2,1,1,2,COLEGIO,PEDRO NOLASCO,PRIVADA,1,139,379,1,3,3,24,1,4,0,0,0,0,0
2,1,1,2,,88336 GASTON VIDAL PORTURAS,,1,139,379,1,3,0,4,2,4,2,0,0,1,1
2,1,1,2,,,,1,139,124,3,3,0,2,2,4,2,1,0,2,0
2,0,0,1,,SIDER PERU,,1,139,124,0,3,5,62,2,4,0,2,0,0,0
2,1,1,1,COLEGIO,FE Y ALEGRIA 16,ESTATAL,1,139,124,1,3,5,16,1,4,2,1,0,2,0
2,1,1,2,,82001,,1,139,124,1,3,3,24,2,4,2,1,0,1,0
2,1,1,2,,88388 SAN LUIS DE LA PAZ,,1,33,19,1,3,6,41,1,4,2,0,0,3,0
2,1,1,1,,SANTA MARIA DE CERVELLO,,1,139,124,1,3,6,41,2,4,0,0,0,2,0
2,1,1,1,,,,1,139,379,3,3,5,53,1,4,1,1,0,1,1
2,0,0,1,,,,1,139,379,3,3,3,26,0,4,0,1,0,2,0
2,1,1,2,,UNIVERSIDAD,,1,139,558,1,3,5,16,1,4,0,2,0,1,0
2,1,1,1,COLEGIO,SAN MARTIN DE PORRES,PRIVADA,1,33,684,1,3,5,67,2,4,0,1,0,2,0
2,1,1,1,,,,1,139,124,3,3,6,43,2,4,2,1,0,1,1
2,1,1,1,,SAN BARTOLO,,1,139,558,1,3,4,78,2,4,2,1,0,3,0
2,1,1,1,INSTITUTO,SENATI,PRIVADA,1,139,124,0,3,5,62,2,4,0,3,0,1,0
2,1,1,2,COLEGIO,VICTOR ANDRES BELAUNDE,ESTATAL,1,139,124,1,3,3,24,2,4,0,0,0,1,0
2,1,1,1,,,,1,139,124,3,3,6,43,1,4,2,1,0,2,0
2,1,1,2,,,,1,139,124,3,3,4,79,2,4,2,1,0,1,0
2,1,1,2,,,,1,139,124,2,3,5,63,0,4,2,0,0,3,0
2,1,1,1,,UNIVERSIDADPRIVADAANTENOROR,,1,139,379,1,3,5,67,1,4,0,4,0,0,0
2,1,1,2,,,,1,139,379,3,3,3,26,1,4,1,1,0,1,0
2,1,1,1,,89002,,1,139,124,3,3,0,2,2,4,0,1,0,0,0
2,1,1,1,,,,1,139,379,3,3,0,2,2,4,2,4,0,3,0
2,1,1,1,,,,1,139,124,1,3,0,1,0,4,0,2,0,1,1
2,1,1,1,,,,1,139,379,3,3,6,43,2,4,1,1,0,1,0
2,1,1,1,COLEGIO,TRILCE,PRIVADA,1,139,379,1,3,5,16,0,4,2,1,0,1,0
2,1,1,2,,,,1,139,124,2,3,5,67,2,4,0,1,0,2,2
2,1,1,1,,FE Y ALEGRIA 14,,1,139,379,0,3,5,62,2,4,0,4,0,1,0
2,1,1,1,COLEGIO,MUNDO MEJOR,PRIVADA,1,139,124,1,3,6,41,1,4,2,0,0,3,0
2,1,1,1,COLEGIO,EXPERIMENTAL UNIVERSIDAD NACIO,ESTATAL,1,139,124,1,3,0,4,1,4,0,0,0,3,0
2,1,1,1,,,,1,139,379,3,3,5,53,2,4,2,0,0,2,0
2,1,1,2,,,,1,139,124,3,3,4,79,1,4,2,3,0,3,0
2,1,1,1,,,,1,139,379,1,3,3,24,2,4,2,1,0,1,0
2,1,1,1,COLEGIO,EL SANTA,PRIVADA,1,139,124,1,3,0,10,1,4,2,0,0,0,0
2,1,1,2,,,,1,139,379,3,3,4,79,2,4,1,0,0,1,1
2,1,1,1,,,,1,139,124,2,3,5,67,0,4,2,1,0,1,0
2,0,0,2,,,,1,139,379,2,3,3,25,2,4,0,1,0,2,0
2,0,0,1,COLEGIO,AMAUTA ATUSPARIA,ESTATAL,1,10,100,1,3,5,67,2,4,0,2,0,3,0
2,1,1,1,,,,1,139,379,2,3,5,63,1,4,2,2,0,1,0
2,1,1,1,,88187,,1,139,379,1,3,6,41,0,4,2,0,0,0,0
2,1,1,2,,,,1,139,379,2,3,5,63,2,4,0,1,0,2,0
2,1,1,2,,SANTA MARIA DE CERVELLO,,1,139,379,1,3,3,24,1,4,0,1,0,2,0
2,1,1,2,,FE Y ALEGRIA 14,,1,139,379,1,3,4,78,1,4,2,3,0,2,0
2,1,1,1,,UNIVERSIDAD,,1,139,124,1,3,5,67,1,4,2,4,0,0,0
2,1,1,1,,,,1,139,379,3,3,6,43,1,4,1,1,0,1,0
2,1,1,2,,88257 COMANDANTE ROLANDO HARVE,,1,139,558,3,3,4,79,1,4,2,1,0,3,0
2,1,1,1,COLEGIO,AGROPECUARIO LIZANDRO ESPINOZA,ESTATAL,9,103,207,0,3,5,62,2,4,0,2,0,0,0
2,1,1,1,COLEGIO,MUNDO MEJOR,PRIVADA,1,139,124,1,3,5,16,2,4,0,1,0,0,0
2,1,1,1,,,,1,35,88,3,3,5,53,2,4,2,1,0,1,0
2,1,1,1,,,,1,139,379,3,3,6,43,1,4,2,1,0,3,3
2,1,1,1,,,,1,139,372,3,3,3,26,1,4,2,1,0,2,0
2,1,1,2,COLEGIO,LOS ANGELES DE CHIMBOTE,PRIVADA,1,139,124,1,3,3,24,1,4,2,1,0,3,0
2,1,1,1,,,,1,139,124,1,3,4,78,1,4,2,1,0,2,0
2,1,1,1,,,,1,139,124,2,3,5,67,2,4,0,4,0,3,0
2,1,1,1,,,,1,139,124,2,3,5,63,2,4,2,4,0,1,1
2,1,1,2,,,,1,139,124,3,3,2,20,0,4,1,1,0,1,0
2,1,1,2,COLEGIO,INMACULADA DE LA MERCED,ESTATAL,1,139,124,1,3,0,4,1,4,0,2,0,3,0
2,1,1,2,COLEGIO,EXPERIMENTAL UNIVERSIDAD NACIO,ESTATAL,1,139,379,1,3,4,78,2,4,2,3,0,1,1
2,1,1,2,,,,1,139,379,1,3,5,16,2,4,0,0,0,0,0
2,1,1,2,COLEGIO,MERCEDES CABELLO DE CARBONERA,ESTATAL,1,139,124,1,3,6,41,1,4,2,0,0,1,1
2,0,0,1,COLEGIO,EL SANTA,PRIVADA,1,139,124,1,3,2,19,2,4,2,2,0,2,0
2,1,1,2,COLEGIO,INMACULADA DE LA MERCED,ESTATAL,1,139,124,1,3,4,78,1,4,2,0,0,1,0
2,1,1,1,,,,1,139,379,3,3,6,43,2,4,2,1,0,3,0
2,1,1,2,INSTITUTO,SAN PEDRO,ESTATAL,1,139,124,0,3,0,11,2,4,0,4,0,0,0
2,0,0,2,,,,1,139,379,2,3,5,16,2,4,0,0,0,2,2
2,1,1,1,,,,1,35,55,2,3,0,12,2,4,0,0,0,1,0
2,1,1,2,,89002,,1,139,124,3,3,3,26,1,4,2,0,0,0,0
2,0,0,2,COLEGIO,REPUBLICA ARGENTINA,ESTATAL,1,139,379,1,3,0,1,1,4,0,0,0,2,2
2,1,1,1,,88047 AUGUSTO SALAZAR BONDY,,1,139,379,1,3,0,1,1,4,2,0,0,2,0
2,1,1,1,,,,1,139,124,1,3,3,24,1,4,0,0,0,3,0
2,1,1,2,COLEGIO,INNOVASCHOOLS-NUEVOCHIMBOT,PRIVADA,1,139,379,1,3,3,24,1,4,0,0,0,2,0
2,0,0,1,INSTITUTO,APARICIO POMARES,ESTATAL,1,139,124,0,3,2,22,2,4,0,4,0,0,0
2,1,1,1,INSTITUTO,SENATI,PRIVADA,1,139,124,0,3,5,62,2,4,0,2,0,1,1
2,1,1,2,,,,1,139,124,3,3,5,53,0,4,1,0,0,1,0
2,1,1,2,,,,1,139,124,2,3,5,67,0,4,0,0,0,1,0
2,1,0,2,,SANTA MARIA DE CERVELLO,,1,139,379,1,3,3,24,0,4,2,1,0,1,0
2,1,1,2,COLEGIO,SANTA ROSA DE LIMA,PRIVADA,1,139,124,2,3,3,25,1,4,2,0,0,3,0
2,1,1,2,,,,1,139,379,2,3,4,81,1,4,2,0,0,3,0
2,1,1,2,,SANTA MARIA DE CERVELLO,,1,139,379,1,3,0,4,1,4,0,0,0,1,0
2,1,1,2,,,,1,139,379,3,3,5,53,2,4,0,0,0,3,0
2,1,0,2,,,,1,139,124,1,3,5,52,2,4,0,3,0,1,1
2,1,1,2,,,,1,139,379,2,3,3,25,1,4,0,0,0,1,0
2,1,1,2,COLEGIO,MUNDO MEJOR,PRIVADA,1,139,124,1,3,5,16,1,4,2,1,0,0,0
2,1,1,2,,MUNDO MEJOR,,1,139,379,1,3,5,52,1,4,2,0,0,3,0
2,1,1,1,,SANTO TOMAS EL APOSTOL,,1,139,379,1,3,6,41,1,4,0,3,0,1,0
2,1,1,2,,,,1,139,124,1,3,5,16,1,4,0,0,0,3,0
2,1,1,2,,,,1,139,124,3,3,0,2,2,4,2,0,0,3,0
2,1,1,2,,,,1,35,88,2,3,5,63,2,4,0,0,0,1,0
2,1,1,1,COLEGIO,SAN JOSE,PRIVADA,1,139,124,1,3,6,41,2,4,2,1,0,1,1
2,1,1,1,,BERESHIT,,1,139,124,1,3,0,4,2,4,0,0,0,1,0
2,1,1,2,,,,1,35,88,2,3,5,67,1,4,0,1,0,2,0
2,1,1,2,,,,1,139,124,2,3,5,63,1,4,2,0,0,2,0
2,1,1,1,COLEGIO,88101 CESAR ABRAHAM VALLEJO ME,ESTATAL,1,139,379,1,3,5,67,2,4,0,0,0,1,0
2,1,1,2,INSTITUTO,CARLOS SALAZAR ROMERO,ESTATAL,1,139,379,0,3,2,22,2,4,0,2,0,0,0
2,1,1,2,INSTITUTO,CARLOS SALAZAR ROMERO,ESTATAL,1,139,124,0,3,2,22,2,4,0,2,0,0,0
2,1,1,1,COLEGIO,MUNDO MEJOR,PRIVADA,1,139,124,1,3,5,67,1,4,0,0,0,2,0
2,1,1,2,,,,1,139,124,2,3,3,25,2,4,2,2,0,3,0
2,0,0,1,COLEGIO,CEBA - ANDRES BELLO,PRIVADA,1,139,379,1,3,5,67,2,4,2,2,0,3,0
2,1,1,2,COLEGIO,SANTO DOMINGO,ESTATAL,1,139,379,1,3,5,67,2,4,0,2,0,0,0
2,1,1,2,,,,1,139,152,3,3,3,26,2,4,2,1,0,3,0
2,1,1,1,,,,1,139,379,2,3,5,67,1,4,0,0,0,2,2
2,1,1,1,COLEGIO,INMACULADA DE LA MERCED,ESTATAL,1,139,152,1,3,0,10,0,4,2,2,0,0,0
2,1,1,1,,,,1,139,124,1,3,5,52,2,4,0,1,0,3,0
2,1,0,2,,,,1,139,379,3,3,3,26,2,4,2,3,0,3,0
2,0,0,1,,,,1,139,124,2,3,5,63,1,4,2,3,0,1,1
2,1,1,1,,,,1,139,124,1,3,5,52,2,4,0,0,0,2,0
2,1,1,1,,88036 MARIANO MELGAR,,1,139,124,1,3,5,67,2,4,0,0,0,1,0
2,1,1,2,,,,1,139,379,2,3,5,67,2,4,1,1,0,1,0
2,1,1,2,,,,1,139,379,3,3,2,20,0,4,2,3,0,3,0
2,0,0,2,,,,1,139,124,1,3,2,19,2,4,0,0,0,1,0
2,1,0,1,COLEGIO,INNOVASCHOOLS-NUEVOCHIMBOT,PRIVADA,1,139,124,1,3,0,10,2,4,0,0,0,3,3
2,1,1,2,,88024,,1,139,379,1,3,0,10,0,4,2,1,0,1,0
2,1,1,2,COLEGIO,0003,ESTATAL,1,125,452,1,3,5,67,2,4,2,2,0,1,1
2,1,1,2,,,,1,35,88,1,3,4,78,1,4,2,0,0,2,0
2,1,1,2,,,,1,139,124,2,3,2,23,1,4,2,0,0,0,0
2,1,1,1,,88047 AUGUSTO SALAZAR BONDY,,1,139,379,1,3,5,67,2,4,0,1,0,2,0
2,1,1,2,,89002,,1,139,124,1,3,5,16,1,4,0,0,0,1,0
2,1,1,1,COLEGIO,POLITECNICO NACIONAL DEL SANTA,ESTATAL,1,139,124,0,3,2,22,2,4,0,3,0,0,0
